ID,MetaData.Column.Name,Metrics,DataSet_Variant,Instruction,Input,Output
12,Godeeper.Example,Applied to Leased Ratio,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Applied to Leased Ratio with a concrete case?,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion rates of 20.0%,25.0%,30.0%,35.0%, 40.0%,45.0%,50.0%, and 55.0% respectively for the month of January.
- The 25th percentile value for this property distribution is 25.0%.
- The 75th percentile value is 50.0%.
- The benchmark is 15.0% to 55.0%.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr1 is not satisfactory (20%<benchmark range)
- Pr7 and Pr8 are excelling. (50%, 55%>benchmark range) "
12,Godeeper.Example,Applied to Leased Ratio,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Applied to Leased Ratio is derived,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion rates of 20.0%,25.0%,30.0%,35.0%, 40.0%,45.0%,50.0%, and 55.0% respectively for the month of January.
- The 25th percentile value for this property distribution is 25.0%.
- The 75th percentile value is 50.0%.
- The benchmark is 15.0% to 55.0%.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr1 is not satisfactory (20%<benchmark range)
- Pr7 and Pr8 are excelling. (50%, 55%>benchmark range) "
17,Lede,Toured to Applied Ratio,Clean,How do you define this metric?,How do you define Toured to Applied Ratio?,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede,Toured to Applied Ratio,Clean,How do you define this metric?,How do you define Closing Ratio?,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede,Toured to Applied Ratio,Clean,How do you define this metric?,How do you define T2A %?,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede,Toured to Applied Ratio,Clean,How do you define this metric?,How do you define Toured to Applied Ratio?,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede,Toured to Applied Ratio,Clean,How do you define this metric?,How do you define Toured to Applied Ratio?,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede,Toured to Applied Ratio,Clean,What does this metric represent?,What does Toured to Applied Ratio represent?,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede,Toured to Applied Ratio,Clean,Describe what this metric is,Describe what Toured to Applied Ratio is,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede,Toured to Applied Ratio,Clean,State the meaning of this metric,State the meaning of Toured to Applied Ratio,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede,Toured to Applied Ratio,Clean,Explain the concept of this metric,Explain the concept of Toured to Applied Ratio,A yardstick to evaluate the performance of your Property Management Company (PMC) relative to Multifamily. Performance of your PMC is satisfactory if it lies within this range.
17,Lede.Example,Toured to Applied Ratio,Clean,Provide an example of this metric,Provide an example of Toured to Applied Ratio,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Lede.Example,Toured to Applied Ratio,Clean,Provide an example of this metric,Provide an example of Closing Ratio,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Lede.Example,Toured to Applied Ratio,Clean,Provide an example of this metric,Provide an example of T2A %,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Lede.Example,Toured to Applied Ratio,Clean,Provide an example of this metric,Provide an example of Toured to Applied Ratio,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Lede.Example,Toured to Applied Ratio,Clean,Provide an example of this metric,Provide an example of Toured to Applied Ratio,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Lede.Example,Toured to Applied Ratio,Clean,How can this metric be exemplified?,How can Toured to Applied Ratio be exemplified?,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Lede.Example,Toured to Applied Ratio,Clean,Illustrate this metric,Illustrate Toured to Applied Ratio,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Lede.Example,Toured to Applied Ratio,Clean,What is a case in point for this metric?,What is a case in point for Toured to Applied Ratio?,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Lede.Example,Toured to Applied Ratio,Clean,How can you demonstrate this metric?,How can you demonstrate Toured to Applied Ratio?,"For example, let’s say the Multifamily benchmark for toured to applied conversion rate lies between 15.0% to 25.0%. Now Toured to Applied ratio of: - 20.0% is satisfactory for your PMC. - 30.0% exceeds expectations. - 10.0% is not satisfactory."
17,Why it matters?,Toured to Applied Ratio,Clean,Why is this metric important?,Why is Toured to Applied Ratio important?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Why it matters?,Toured to Applied Ratio,Clean,Why is this metric important?,Why is Closing Ratio important?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Why it matters?,Toured to Applied Ratio,Clean,Why is this metric important?,Why is T2A % important?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Why it matters?,Toured to Applied Ratio,Clean,Why is this metric important?,Why is Toured to Applied Ratio important?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Why it matters?,Toured to Applied Ratio,Clean,Why is this metric important?,Why is Toured to Applied Ratio important?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Why it matters?,Toured to Applied Ratio,Clean,How is this metric applied from a marketing standpoint?,How is Toured to Applied Ratio applied from a marketing standpoint?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Why it matters?,Toured to Applied Ratio,Clean,What is business use case of this metric?,What is business use case of Toured to Applied Ratio?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Why it matters?,Toured to Applied Ratio,Clean,What is the value of this metric?,What is the value of Toured to Applied Ratio?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Why it matters?,Toured to Applied Ratio,Clean,Why do we need to measure this metric?,Why do we need to measure Toured to Applied Ratio?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of the sales process. - Assess the quality of the touring experience. - Gain insights into best practices.
17,Godeeper,Toured to Applied Ratio,Clean,Elaborate on this metric,Elaborate on Toured to Applied Ratio,We calculate this as follows: - Calculate the average conversion rate for all PMCs onboarded with Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion rate distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
17,Godeeper,Toured to Applied Ratio,Clean,Elaborate on this metric,Elaborate on Closing Ratio,We calculate this as follows: - Calculate the average conversion rate for all PMCs onboarded with Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion rate distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
17,Godeeper,Toured to Applied Ratio,Clean,Elaborate on this metric,Elaborate on T2A %,We calculate this as follows: - Calculate the average conversion rate for all PMCs onboarded with Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion rate distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
17,Godeeper,Toured to Applied Ratio,Clean,Elaborate on this metric,Elaborate on Toured to Applied Ratio,We calculate this as follows: - Calculate the average conversion rate for all PMCs onboarded with Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion rate distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
17,Godeeper,Toured to Applied Ratio,Clean,Elaborate on this metric,Elaborate on Toured to Applied Ratio,We calculate this as follows: - Calculate the average conversion rate for all PMCs onboarded with Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion rate distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
